"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0099081","GO:0099081","supramolecular polymer","28/268","135/2408",0.000589898046968885,0.0138852589288863,0.0119811937051972,"Dst/Mlph/Map7/Misp/Myo1a/Gas2l3/Myh2/Ttll6/Sptbn1/Krt20/Krt19/Jup/Dsp/Iqgap2/Krt18/Plec/Myh9/Krt8/Ezr/Cdk2ap2/Cdk2ap2/Ahnak/Fhdc1/Akap13/Actn4/Myh14/Aldoa/Map2k1",28
"GO:0099512","GO:0099512","supramolecular fiber","28/268","135/2408",0.000589898046968885,0.0138852589288863,0.0119811937051972,"Dst/Mlph/Map7/Misp/Myo1a/Gas2l3/Myh2/Ttll6/Sptbn1/Krt20/Krt19/Jup/Dsp/Iqgap2/Krt18/Plec/Myh9/Krt8/Ezr/Cdk2ap2/Cdk2ap2/Ahnak/Fhdc1/Akap13/Actn4/Myh14/Aldoa/Map2k1",28
"GO:0001725","GO:0001725","stress fiber","9/268","24/2408",0.000661202806137441,0.0138852589288863,0.0119811937051972,"Dst/Mlph/Myh9/Lima1/Mylk/Actb/Actn4/Myh14/Anxa2",9
"GO:0097517","GO:0097517","contractile actin filament bundle","9/268","24/2408",0.000661202806137441,0.0138852589288863,0.0119811937051972,"Dst/Mlph/Myh9/Lima1/Mylk/Actb/Actn4/Myh14/Anxa2",9
"GO:0030864","GO:0030864","cortical actin cytoskeleton","11/268","34/2408",0.000723922871306803,0.0141888882776133,0.0122431868059607,"Mlph/Misp/Myo1a/Myh2/Sptbn1/Krt19/Myh9/Cfl1/Gsn/Dstn/Akap13",11
"GO:0098862","GO:0098862","cluster of actin-based cell projections","16/268","62/2408",0.000834257674150457,0.0153294847625147,0.0132273749651487,"Vil1/Myo1a/Slc26a3/Slc9a3/Plec/Myh9/Slc38a2/Lima1/Ezr/Myo7b/Atp8b1/Prom1/Anks4b/Ceacam1/Myh14/Cdhr5",16
"GO:0098858","GO:0098858","actin-based cell projection","16/268","65/2408",0.00144890518494928,0.0250575367279465,0.0216214334100791,"Vil1/Myo1a/Iqgap2/Adcy6/Ezr/Myo7b/Slc26a2/Atp8b1/Cfl1/Car2/Prom1/Ceacam20/Anks4b/Ptprh/Cdhr5/Nedd4",16
"GO:0005938","GO:0005938","cell cortex","19/268","87/2408",0.00246294299664098,0.0380250754713671,0.0328107525549569,"Mlph/Misp/Myo1a/Myh2/Sptbn1/Pfn1/Krt19/Rhob/Myh9/Cfl1/Gsn/Dstn/Fryl/Actb/Akap13/Actn4/Nr3c2/Anxa2/Map2k1",19
"GO:0016459","GO:0016459","myosin complex","6/268","14/2408",0.00248875654864613,0.0380250754713671,0.0328107525549569,"Mlph/Myo1a/Myh2/Myh9/Myo7b/Myh14",6
"GO:0031528","GO:0031528","microvillus membrane","5/268","10/2408",0.00258673982798416,0.0380250754713671,0.0328107525549569,"Adcy6/Ezr/Slc26a2/Ceacam20/Cdhr5",5
